Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
52,WES_FYP:antibump_VCCS_tb:1,"(- (cross(VT(""/OUT_N_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_N_NB"") 0.9 1 ""rising"" nil nil nil)))",-945e-9,,,
52,WES_FYP:antibump_VCCS_tb:1,"(cross(VT(""/OUT_P_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_P_NB"") 0.9 1 ""rising"" nil nil nil))",eval err,,,
Parameters: VSTART=520m,,,,,,
53,WES_FYP:antibump_VCCS_tb:1,"(- (cross(VT(""/OUT_N_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_N_NB"") 0.9 1 ""rising"" nil nil nil)))",-935.8e-9,,,
53,WES_FYP:antibump_VCCS_tb:1,"(cross(VT(""/OUT_P_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_P_NB"") 0.9 1 ""rising"" nil nil nil))",eval err,,,
Parameters: VSTART=530m,,,,,,
54,WES_FYP:antibump_VCCS_tb:1,"(- (cross(VT(""/OUT_N_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_N_NB"") 0.9 1 ""rising"" nil nil nil)))",-926.3e-9,,,
54,WES_FYP:antibump_VCCS_tb:1,"(cross(VT(""/OUT_P_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_P_NB"") 0.9 1 ""rising"" nil nil nil))",eval err,,,
Parameters: VSTART=540m,,,,,,
55,WES_FYP:antibump_VCCS_tb:1,"(- (cross(VT(""/OUT_N_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_N_NB"") 0.9 1 ""rising"" nil nil nil)))",-916.2e-9,,,
55,WES_FYP:antibump_VCCS_tb:1,"(cross(VT(""/OUT_P_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_P_NB"") 0.9 1 ""rising"" nil nil nil))",eval err,,,
Parameters: VSTART=550m,,,,,,
56,WES_FYP:antibump_VCCS_tb:1,"(- (cross(VT(""/OUT_N_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_N_NB"") 0.9 1 ""rising"" nil nil nil)))",-905.8e-9,,,
56,WES_FYP:antibump_VCCS_tb:1,"(cross(VT(""/OUT_P_NB"") 0.9 1 ""falling"" nil nil nil) - cross(VT(""/OUT_P_NB"") 0.9 1 ""rising"" nil nil nil))",eval err,,,
Parameters: VSTART=560m,,,,,,
